date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
06.12.2024 18:00,22.1,89,4,50%,
06.12.2024 21:00,25.4,54,3,25%,
07.12.2024 00:00,4.6,81,19,0%,0.3
07.12.2024 03:00,7.1,95,18,50%,
07.12.2024 06:00,24.3,46,3,25%,
07.12.2024 09:00,28.9,79,14,0%,5.0
07.12.2024 12:00,17.6,67,16,100%,
07.12.2024 15:00,3.2,71,11,50%,0.5
07.12.2024 18:00,31.9,74,2,50%,Trace of precipitation
07.12.2024 21:00,6.7,54,9,25%,
08.12.2024 00:00,8.6,87,14,70 – 80%,
08.12.2024 03:00,15.4,75,9,100%,
08.12.2024 06:00,27.5,60,17,70 – 80%,0.8
08.12.2024 09:00,20.5,45,0,50%,
08.12.2024 12:00,16.1,40,2,70 – 80%,
08.12.2024 15:00,16.6,43,11,0%,Trace of precipitation
08.12.2024 18:00,12.4,50,0,100%,
08.12.2024 21:00,17.6,83,2,70 – 80%,
09.12.2024 00:00,-13.3,65,2,0%,Trace of precipitation
09.12.2024 03:00,9.0,76,4,25%,
09.12.2024 06:00,14.4,62,18,70 – 80%,Trace of precipitation
09.12.2024 09:00,0.5,68,0,100%,0.5
09.12.2024 12:00,15.9,60,3,0%,
09.12.2024 15:00,10.0,87,3,70 – 80%,Trace of precipitation
09.12.2024 18:00,29.6,84,16,25%,
09.12.2024 21:00,27.7,84,13,70 – 80%,4.0
10.12.2024 00:00,7.3,88,17,0%,
10.12.2024 03:00,10.5,66,0,70 – 80%,
10.12.2024 06:00,11.3,78,15,100%,
10.12.2024 09:00,7.5,79,2,50%,
10.12.2024 12:00,14.0,52,8,0%,0.3
10.12.2024 15:00,4.4,62,3,0%,0.3
10.12.2024 18:00,0.7,98,4,0%,0.5
10.12.2024 21:00,18.2,55,10,0%,
11.12.2024 00:00,18.3,69,8,70 – 80%,
11.12.2024 03:00,4.0,43,2,100%,7.0
11.12.2024 06:00,21.0,79,5,25%,
11.12.2024 09:00,5.7,55,10,100%,Trace of precipitation
11.12.2024 12:00,14.5,70,8,0%,1.0
11.12.2024 15:00,20.2,92,14,70 – 80%,
11.12.2024 18:00,11.7,81,2,70 – 80%,0.5
11.12.2024 21:00,16.5,64,0,0%,Trace of precipitation
12.12.2024 00:00,6.8,83,19,70 – 80%,1.0
12.12.2024 03:00,10.0,51,18,0%,
12.12.2024 06:00,9.9,65,13,100%,
12.12.2024 09:00,4.5,76,16,50%,
12.12.2024 12:00,10.2,87,13,70 – 80%,
12.12.2024 15:00,-3.5,72,16,0%,
12.12.2024 18:00,7.1,67,13,0%,4.0
12.12.2024 21:00,9.2,48,11,70 – 80%,3.0
13.12.2024 00:00,9.4,51,15,25%,
13.12.2024 03:00,9.6,44,0,0%,
13.12.2024 06:00,11.4,93,12,70 – 80%,4.0
13.12.2024 09:00,16.8,91,5,0%,
13.12.2024 12:00,20.7,93,16,25%,4.0
13.12.2024 15:00,5.5,67,11,50%,0.3
13.12.2024 18:00,-0.0,95,18,25%,2.0
13.12.2024 21:00,1.6,74,5,100%,0.5
14.12.2024 00:00,7.1,44,6,70 – 80%,0.3
14.12.2024 03:00,8.5,73,0,25%,
14.12.2024 06:00,4.3,85,0,50%,
14.12.2024 09:00,-1.0,73,4,0%,
14.12.2024 12:00,7.4,52,5,70 – 80%,
14.12.2024 15:00,13.8,78,15,25%,0.3
14.12.2024 18:00,18.0,81,15,50%,
14.12.2024 21:00,6.4,84,13,25%,1.0
15.12.2024 00:00,7.9,87,0,100%,
15.12.2024 03:00,2.7,97,12,70 – 80%,
15.12.2024 06:00,11.7,53,19,0%,4.0
15.12.2024 09:00,3.5,50,9,50%,
15.12.2024 12:00,17.7,81,9,25%,0.3
15.12.2024 15:00,-5.9,77,8,70 – 80%,9.0
15.12.2024 18:00,8.4,43,12,25%,
15.12.2024 21:00,15.0,92,2,70 – 80%,
16.12.2024 00:00,13.8,72,17,100%,
16.12.2024 03:00,38.9,46,19,25%,Trace of precipitation
16.12.2024 06:00,15.5,95,1,100%,2.0
16.12.2024 09:00,2.0,80,16,50%,
16.12.2024 12:00,11.0,47,18,100%,0.5
16.12.2024 15:00,-5.8,76,12,70 – 80%,
16.12.2024 18:00,11.2,90,12,50%,2.0
16.12.2024 21:00,3.7,49,0,25%,Trace of precipitation
17.12.2024 00:00,21.2,82,1,25%,4.0
17.12.2024 03:00,6.5,96,0,70 – 80%,10.0
17.12.2024 06:00,10.8,54,4,0%,
17.12.2024 09:00,5.6,77,2,0%,1.0
17.12.2024 12:00,29.4,54,6,25%,
17.12.2024 15:00,8.8,44,12,70 – 80%,5.0
17.12.2024 18:00,30.3,68,17,0%,
17.12.2024 21:00,20.1,58,6,100%,1.0
18.12.2024 00:00,16.8,93,0,25%,Trace of precipitation
18.12.2024 03:00,15.7,90,4,100%,0.5
18.12.2024 06:00,15.9,49,16,70 – 80%,
18.12.2024 09:00,-7.3,51,7,100%,9.0
18.12.2024 12:00,9.2,93,14,0%,1.0
18.12.2024 15:00,20.5,43,19,0%,6.0
18.12.2024 18:00,11.5,70,3,50%,
18.12.2024 21:00,-2.1,57,1,25%,
19.12.2024 00:00,11.5,55,4,70 – 80%,
19.12.2024 03:00,29.0,79,0,25%,
19.12.2024 06:00,24.5,75,4,100%,
19.12.2024 09:00,11.4,64,5,70 – 80%,
19.12.2024 12:00,21.5,62,1,70 – 80%,
19.12.2024 15:00,8.3,51,0,0%,
19.12.2024 18:00,-5.0,73,3,100%,
19.12.2024 21:00,2.8,75,6,0%,4.0
20.12.2024 00:00,27.6,76,0,0%,
20.12.2024 03:00,9.3,42,0,50%,
20.12.2024 06:00,9.6,48,7,0%,
20.12.2024 09:00,9.0,92,19,25%,0.5
20.12.2024 12:00,31.0,57,15,70 – 80%,0.3
20.12.2024 15:00,28.3,82,12,0%,
20.12.2024 18:00,34.2,74,17,25%,
20.12.2024 21:00,10.4,96,19,100%,0.8
21.12.2024 00:00,15.0,94,9,70 – 80%,
21.12.2024 03:00,-3.2,73,11,100%,
21.12.2024 06:00,26.8,80,0,25%,
21.12.2024 09:00,0.3,53,9,100%,
21.12.2024 12:00,14.2,43,8,100%,4.0
21.12.2024 15:00,1.0,68,2,100%,
21.12.2024 18:00,6.1,80,18,0%,Trace of precipitation
21.12.2024 21:00,3.6,84,8,0%,0.5
22.12.2024 00:00,5.9,89,9,0%,
22.12.2024 03:00,6.6,54,18,70 – 80%,
22.12.2024 06:00,6.5,67,15,25%,
22.12.2024 09:00,20.3,81,17,0%,
22.12.2024 12:00,1.0,55,13,100%,
22.12.2024 15:00,14.2,51,2,100%,1.0
22.12.2024 18:00,24.2,91,1,100%,
22.12.2024 21:00,6.9,44,0,100%,12.0
23.12.2024 00:00,4.8,73,17,50%,
23.12.2024 03:00,9.7,81,8,70 – 80%,30.0
23.12.2024 06:00,23.8,40,12,25%,0.5
23.12.2024 09:00,13.9,78,1,25%,
23.12.2024 12:00,6.7,71,6,0%,
23.12.2024 15:00,16.8,65,15,50%,
23.12.2024 18:00,1.0,56,18,25%,
23.12.2024 21:00,18.8,87,14,70 – 80%,
24.12.2024 00:00,16.1,98,10,100%,
24.12.2024 03:00,8.9,66,0,0%,
24.12.2024 06:00,3.6,63,6,70 – 80%,1.0
24.12.2024 09:00,3.1,74,19,25%,
24.12.2024 12:00,17.3,85,7,50%,
24.12.2024 15:00,24.3,81,9,0%,
24.12.2024 18:00,5.6,93,4,25%,
24.12.2024 21:00,16.6,78,8,0%,
25.12.2024 00:00,-8.9,65,0,25%,0.5
25.12.2024 03:00,6.2,88,1,100%,
25.12.2024 06:00,11.7,77,18,50%,
25.12.2024 09:00,2.9,62,13,100%,
25.12.2024 12:00,2.6,61,19,25%,
25.12.2024 15:00,5.3,43,9,70 – 80%,
25.12.2024 18:00,14.9,88,8,100%,20.0
25.12.2024 21:00,10.1,98,9,70 – 80%,
26.12.2024 00:00,-10.4,48,5,25%,
26.12.2024 03:00,-9.2,43,16,50%,5.0
26.12.2024 06:00,5.9,46,5,70 – 80%,
26.12.2024 09:00,16.6,62,3,25%,
26.12.2024 12:00,-15.5,41,19,70 – 80%,16.0
26.12.2024 15:00,7.0,88,2,100%,
26.12.2024 18:00,6.7,63,18,25%,Trace of precipitation
26.12.2024 21:00,25.9,79,17,100%,
27.12.2024 00:00,8.1,94,3,0%,
27.12.2024 03:00,15.8,70,7,25%,
27.12.2024 06:00,13.4,86,16,70 – 80%,
27.12.2024 09:00,-9.3,70,4,0%,
27.12.2024 12:00,19.7,86,12,100%,
27.12.2024 15:00,14.2,79,0,100%,0.3
27.12.2024 18:00,17.1,87,12,70 – 80%,0.5
27.12.2024 21:00,51.3,90,3,0%,
28.12.2024 00:00,-8.8,82,13,50%,
28.12.2024 03:00,29.2,73,2,70 – 80%,0.3
28.12.2024 06:00,9.1,94,4,100%,6.0
28.12.2024 09:00,14.9,63,6,25%,
28.12.2024 12:00,11.5,88,0,0%,0.3
28.12.2024 15:00,7.8,99,11,50%,
28.12.2024 18:00,6.3,65,10,25%,
28.12.2024 21:00,15.3,55,7,0%,
29.12.2024 00:00,-3.2,96,5,70 – 80%,0.5
29.12.2024 03:00,19.5,86,1,70 – 80%,Trace of precipitation
29.12.2024 06:00,7.8,52,18,0%,0.8
29.12.2024 09:00,0.7,54,19,50%,
29.12.2024 12:00,7.5,66,19,0%,0.8
29.12.2024 15:00,24.6,43,13,25%,
29.12.2024 18:00,6.6,55,0,25%,
29.12.2024 21:00,15.6,69,9,70 – 80%,
30.12.2024 00:00,4.7,83,15,0%,
30.12.2024 03:00,19.6,69,3,70 – 80%,2.0
30.12.2024 06:00,18.9,75,10,50%,
30.12.2024 09:00,30.5,42,15,25%,4.0
30.12.2024 12:00,10.2,61,19,100%,
30.12.2024 15:00,18.7,88,0,100%,
30.12.2024 18:00,13.0,61,15,0%,3.0
30.12.2024 21:00,25.0,89,18,0%,
31.12.2024 00:00,4.8,96,8,100%,7.0
31.12.2024 03:00,19.5,89,8,0%,0.8
31.12.2024 06:00,10.1,94,8,25%,
31.12.2024 09:00,11.4,99,16,50%,2.0
31.12.2024 12:00,12.9,88,11,50%,
31.12.2024 15:00,14.5,51,12,70 – 80%,Trace of precipitation
31.12.2024 18:00,10.8,94,7,25%,
31.12.2024 21:00,14.1,60,15,0%,
